name,artists,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year
Aloha,CHO JUNG SEOK,35,0.6709999999999999,0.6,2.0,-3.883,1.0,0.024,0.40399999999999997,0.0,0.0912,0.478,98.993,244999.0,2020
Spit it out,Solar,59,0.747,0.858,2.0,-3.3789999999999996,1.0,0.12300000000000001,0.0682,0.0,0.38,0.779,127.978,194413.0,2020
Home Alone (feat. Jung Yong Hwa),RAVI,1,0.77,0.838,10.0,-4.558,1.0,0.175,0.526,0.0,0.094,0.9540000000000001,90.975,190356.0,2017
You don’t know love,K.Will,42,0.649,0.708,0.0,-5.507999999999999,1.0,0.0458,0.519,0.0,0.45799999999999996,0.7090000000000001,96.975,233900.0,2013
Her,Drug Restaurant,29,0.381,0.785,2.0,-3.81,1.0,0.0333,0.0236,3.46e-06,0.35100000000000003,0.174,155.972,252051.0,2018
When I fall in love,Primary,22,0.629,0.546,7.0,-5.558,1.0,0.0366,0.18600000000000003,0.00109,0.136,0.423,93.975,257987.0,2019
눈치,Paul Kim,1,0.649,0.58,6.0,-6.063,0.0,0.0467,0.6659999999999999,0.0,0.0749,0.677,94.03299999999999,230850.0,2019
"Me to You, You to Me",Mido and Falasol,31,0.523,0.47200000000000003,7.0,-6.829,1.0,0.032,0.623,0.0,0.13699999999999998,0.353,147.945,232000.0,2020
Lonely Night,Kwon Jin Ah,29,0.484,0.40299999999999997,5.0,-6.07,1.0,0.0333,0.659,0.0,0.0976,0.20600000000000002,171.578,242900.0,2020
Beautiful My Love,Urban Zakapa,29,0.564,0.503,5.0,-6.367000000000001,1.0,0.0265,0.785,5.17e-06,0.114,0.22399999999999998,96.986,230970.0,2020
In front of city hall at the subway station,Kwak Jin Eon,25,0.6629999999999999,0.37,3.0,-7.603,1.0,0.0268,0.774,1.23e-06,0.155,0.46799999999999997,103.01799999999999,298999.0,2020
You Always,J Rabbit,24,0.639,0.695,0.0,-3.832,1.0,0.0269,0.242,1.1900000000000001e-05,0.325,0.47,110.07700000000001,256672.0,2020
With My Tears,Whee In,29,0.418,0.33,5.0,-6.263999999999999,1.0,0.031,0.6709999999999999,0.0,0.124,0.252,129.595,253046.0,2020
The wind is blowing,Lee So Ra,22,0.385,0.17800000000000002,7.0,-11.078,1.0,0.0318,0.9690000000000001,0.008459999999999999,0.10099999999999999,0.138,134.096,271401.0,2020
Beyond the Rainbow Forest,Park Hyuck Jin,20,0.415,0.556,9.0,-7.699,1.0,0.0332,0.0828,0.0351,0.171,0.16899999999999998,179.83,270444.0,2020
Oh! What a Shiny Night - Drama Version,Mido and Falasol,25,0.6970000000000001,0.575,9.0,-4.415,1.0,0.0294,0.107,0.0,0.35100000000000003,0.61,114.947,158630.0,2020
While Living Life,OOHYO,20,0.32299999999999995,0.44799999999999995,10.0,-6.707000000000001,1.0,0.0331,0.647,7.53e-05,0.0993,0.0854,101.87799999999999,245774.0,2020
I Knew I Love,JEON MI DO,27,0.513,0.696,7.0,-3.639,1.0,0.0366,0.213,0.0,0.0783,0.17,135.999,261507.0,2020
unlucky,IU,54,0.528,0.48200000000000004,10.0,-3.6889999999999996,1.0,0.0444,0.836,0.0,0.136,0.505,169.907,231133.0,2019
Pow Pow,ELRIS,38,0.541,0.938,11.0,-3.3480000000000003,0.0,0.11900000000000001,0.0287,1.22e-06,0.37,0.5660000000000001,169.998,181561.0,2017
Summer Dream,ELRIS,40,0.65,0.93,6.0,-2.355,1.0,0.0544,0.0759,0.0,0.157,0.685,115.02,189017.0,2018
LOONATIC,LOOΠΔ / ODD EYE CIRCLE,40,0.49200000000000005,0.879,5.0,-3.7960000000000003,1.0,0.0962,0.00205,1.87e-05,0.075,0.748,150.048,180576.0,2017
Absence,Moon Byul,50,0.626,0.737,9.0,-3.3760000000000003,0.0,0.0536,0.242,0.0,0.121,0.17800000000000002,139.72799999999998,219400.0,2020
Left & Right,SEVENTEEN,36,0.725,0.823,6.0,-3.8680000000000003,0.0,0.115,0.132,0.0,0.10400000000000001,0.958,149.994,201773.0,2020
My My,SEVENTEEN,26,0.688,0.878,0.0,-3.377,1.0,0.0534,0.14300000000000002,0.0,0.0871,0.541,100.04299999999999,185253.0,2020
Fearless,SEVENTEEN,23,0.7,0.7859999999999999,1.0,-4.478,1.0,0.0822,0.225,0.0,0.34,0.726,129.947,194813.0,2020
Heart Break,Gaeko,15,0.537,0.872,0.0,-2.231,1.0,0.0694,0.27399999999999997,0.0,0.264,0.365,136.151,190440.0,2020
Into the I-LAND,IU,61,0.521,0.9259999999999999,0.0,-3.719,1.0,0.13699999999999998,0.139,0.0,0.124,0.31,121.883,217323.0,2020
Little Star,Standing Egg,53,0.446,0.278,3.0,-10.988,1.0,0.0372,0.466,0.0,0.365,0.539,130.0,212867.0,2011
Maria,Hwa Sa,75,0.6579999999999999,0.7490000000000001,9.0,-2.967,0.0,0.0634,0.23800000000000002,2.03e-06,0.272,0.442,128.909,199027.0,2020
Punk Right Now,HYO,47,0.659,0.9390000000000001,2.0,-4.043,1.0,0.0375,0.0076,0.0192,0.0583,0.6709999999999999,104.98299999999999,178286.0,2018
Sober,HYO,42,0.762,0.84,1.0,-3.84,0.0,0.0275,0.0287,2.07e-05,0.0654,0.547,114.99600000000001,178435.0,2018
Be Yourself,CHUNG HA,15,0.596,0.8740000000000001,4.0,-1.86,0.0,0.0423,0.114,0.0,0.245,0.6459999999999999,115.053,205187.0,2020
MY STAR,LeeHi,0,0.777,0.865,10.0,-3.813,1.0,0.0379,0.156,0.0,0.172,0.93,114.992,221832.0,2016
GOTTA GO,SOYOU,46,0.8320000000000001,0.802,11.0,-3.625,0.0,0.0905,0.10099999999999999,6.51e-06,0.102,0.76,113.00299999999999,206987.0,2020
Moya Moya,Weki Meki,32,0.72,0.9059999999999999,11.0,-1.228,1.0,0.0876,0.196,0.0,0.273,0.779,113.01,207120.0,2020
OOPSY,Weki Meki,51,0.742,0.9159999999999999,6.0,-1.339,0.0,0.222,0.158,0.0,0.191,0.96,75.01,194920.0,2020
DAZZLE DAZZLE,Weki Meki,50,0.84,0.877,0.0,-1.8419999999999999,1.0,0.191,0.19,0.0,0.748,0.581,118.029,189427.0,2020
Elevator (127F),NCT 127,49,0.731,0.7070000000000001,4.0,-3.8080000000000003,0.0,0.0581,0.105,0.0,0.40399999999999997,0.58,103.971,209880.0,2020
Kick It,NCT 127,68,0.6809999999999999,0.847,7.0,-2.4619999999999997,1.0,0.0869,0.0306,0.0,0.0808,0.507,167.03099999999998,233013.0,2020
Kidult,SEVENTEEN,26,0.55,0.743,4.0,-3.634,1.0,0.0504,0.24100000000000002,0.0,0.289,0.634,152.048,192893.0,2020
Together,SEVENTEEN,22,0.48100000000000004,0.914,1.0,-3.25,1.0,0.0574,0.0491,0.0,0.0723,0.7090000000000001,161.921,244400.0,2020
Lie Again,SEVENTEEN,22,0.635,0.552,7.0,-6.2860000000000005,0.0,0.0525,0.266,0.0016300000000000002,0.132,0.371,91.803,200413.0,2019
247,SEVENTEEN,21,0.807,0.563,11.0,-7.311,1.0,0.0494,0.604,0.0,0.107,0.595,127.98299999999999,213000.0,2019
Second Life,SEVENTEEN,22,0.638,0.504,1.0,-5.944,1.0,0.126,0.222,0.0,0.12,0.524,179.952,202053.0,2019
Network Love,SEVENTEEN,18,0.789,0.8220000000000001,10.0,-2.6439999999999997,0.0,0.0378,0.0617,7.41e-06,0.0566,0.904,116.02600000000001,209973.0,2019
Lucky,SEVENTEEN,18,0.705,0.8540000000000001,2.0,-3.6489999999999996,0.0,0.0849,0.0319,0.0,0.0724,0.818,133.005,197333.0,2019
Snap Shoot,SEVENTEEN,24,0.63,0.835,6.0,-2.9210000000000003,0.0,0.0996,0.239,0.0,0.273,0.8170000000000001,167.989,175827.0,2019
Don’t Give A What,ITZY,52,0.735,0.9490000000000001,11.0,-2.926,0.0,0.128,0.11199999999999999,0.0,0.545,0.779,123.999,196840.0,2020
Louder,ITZY,50,0.8859999999999999,0.9359999999999999,3.0,-2.423,0.0,0.0496,0.17300000000000001,0.00146,0.0761,0.853,115.986,201055.0,2020
God’s Menu,Stray Kids,77,0.6890000000000001,0.7709999999999999,5.0,-3.6180000000000003,1.0,0.0548,0.0077599999999999995,0.0,0.521,0.48200000000000004,157.05200000000002,167922.0,2020
Summer Hate (Feat. Rain),ZICO,54,0.792,0.743,1.0,-3.8169999999999997,1.0,0.0801,0.026000000000000002,0.0,0.0631,0.835,136.993,184627.0,2020
B.L.E.S.S.E.D,EXID,8,0.598,0.759,2.0,-3.795,1.0,0.225,0.324,0.0,0.027999999999999997,0.767,173.947,194973.0,2020
Jealousy (KIA Carnival Commercial Song),Zion.T,0,0.752,0.341,8.0,-8.882,1.0,0.0646,0.755,0.0,0.145,0.715,62.03,175039.0,2020
Complex,Zion.T,0,0.82,0.45799999999999996,0.0,-10.207,1.0,0.37,0.5920000000000001,4.52e-05,0.467,0.552,95.014,207493.0,2017
Tom Cruisin',Shalin,5,0.684,0.47600000000000003,4.0,-5.504,0.0,0.0837,0.125,1.2e-05,0.0763,0.764,173.985,230345.0,2020
Mamacita,Shalin,3,0.7440000000000001,0.5489999999999999,4.0,-9.12,0.0,0.0432,0.0809,0.133,0.23800000000000002,0.5539999999999999,117.068,184615.0,2020
When We Disco (Duet with SUNMI),J.Y. Park,54,0.6779999999999999,0.912,8.0,-3.45,0.0,0.0293,0.00283,0.0,0.319,0.6920000000000001,131.947,224388.0,2020
Pretty Please,Jackson Wang,66,0.6859999999999999,0.867,6.0,-4.396,0.0,0.0449,0.0397,4.18e-05,0.396,0.691,126.068,145792.0,2020
100 Ways,Jackson Wang,68,0.8009999999999999,0.7829999999999999,7.0,-7.08,1.0,0.24100000000000002,0.325,0.0,0.285,0.613,109.955,168627.0,2020
I Love You 3000 II,88rising,67,0.435,0.33799999999999997,6.0,-9.109,1.0,0.066,0.853,0.0,0.41200000000000003,0.354,179.727,209643.0,2019
Bye bye my blue,Yerin Baek,56,0.511,0.539,3.0,-6.726,1.0,0.114,0.613,3.16e-06,0.121,0.297,87.70200000000001,203410.0,2016
Maybe It’s Not Our Fault,Yerin Baek,52,0.311,0.604,5.0,-6.517,1.0,0.076,0.764,9.109999999999999e-05,0.168,0.626,192.08,233004.0,2019
Once Again,Mad Clown,58,0.52,0.812,5.0,-4.426,1.0,0.198,0.521,0.0,0.27699999999999997,0.348,72.743,235727.0,2016
Love & hate (Feat. BIBI),ZICO,41,0.807,0.647,11.0,-3.628,1.0,0.0564,0.21100000000000002,0.0,0.0846,0.5329999999999999,104.971,196867.0,2020
Roommate,ZICO,36,0.797,0.7240000000000001,5.0,-4.323,1.0,0.10800000000000001,0.53,1.85e-06,0.113,0.235,103.021,230173.0,2020
WANNA BE MYSELF,MAMAMOO,58,0.713,0.867,9.0,-3.523,0.0,0.079,0.0747,8.25e-06,0.127,0.8009999999999999,124.05799999999999,206240.0,2020
BOCA,DREAMCATCHER,65,0.6829999999999999,0.9470000000000001,8.0,-1.7169999999999999,0.0,0.064,0.00632,7.340000000000001e-05,0.12300000000000001,0.67,100.024,189547.0,2020
ROCO DRAMA,Shin Hye Sung,18,0.539,0.613,2.0,-5.97,1.0,0.0526,0.703,0.0,0.109,0.546,82.064,197707.0,2016
Bet You Wanna (feat. Cardi B),BLACKPINK,68,0.653,0.662,7.0,-6.167999999999999,1.0,0.162,0.00465,0.0,0.0626,0.674,111.712,161168.0,2020
NUNU NANA,Jessi,37,0.743,0.6890000000000001,7.0,-2.846,1.0,0.0289,0.0198,0.0,0.708,0.504,104.936,195836.0,2020
Where the sea sleeps,DAY6 (Even of Day),59,0.611,0.5760000000000001,8.0,-3.778,1.0,0.0295,0.32799999999999996,0.0,0.17,0.382,150.03,257753.0,2020
Apple,GFRIEND,57,0.6409999999999999,0.932,9.0,-4.877,1.0,0.156,0.0156,0.0,0.11699999999999999,0.253,119.965,207252.0,2020
for lovers who hesitate,JANNABI,59,0.52,0.431,10.0,-8.484,1.0,0.0284,0.705,0.000264,0.301,0.302,74.00399999999999,265000.0,2019
Take My Hand,JANNABI,47,0.43200000000000005,0.382,5.0,-8.192,1.0,0.0293,0.895,5.6399999999999995e-05,0.13,0.114,78.255,224000.0,2019
Summer,JANNABI,45,0.495,0.624,5.0,-4.03,0.0,0.0265,0.43799999999999994,0.000424,0.292,0.327,79.0,243000.0,2016
RUN (with GRAY),Lee Jin Ah,47,0.762,0.677,4.0,-6.7139999999999995,0.0,0.0746,0.188,4.7600000000000005e-05,0.073,0.579,137.023,226841.0,2018
Pretty Savage,BLACKPINK,76,0.701,0.556,9.0,-7.42,0.0,0.0414,0.00886,0.000122,0.106,0.33299999999999996,152.045,201122.0,2020
Chantey,AKMU,1,0.49,0.225,2.0,-10.355,0.0,0.0341,0.85,2.34e-06,0.266,0.289,114.13600000000001,138313.0,2019
ALIEN,LEE SUHYUN,11,0.792,0.696,9.0,-4.87,1.0,0.0545,0.0818,0.0018100000000000002,0.447,0.75,127.992,181853.0,2020
Dingga,MAMAMOO,69,0.772,0.925,9.0,-2.7880000000000003,0.0,0.10800000000000001,0.0549,0.0,0.201,0.795,119.963,179080.0,2020
Future,Red Velvet,68,0.7170000000000001,0.868,7.0,-3.073,1.0,0.04,0.43799999999999994,0.0,0.14800000000000002,0.552,100.005,215880.0,2020
HOME;RUN,SEVENTEEN,66,0.687,0.9420000000000001,2.0,-2.8169999999999997,1.0,0.0741,0.0613,0.0,0.17300000000000001,0.765,96.10600000000001,184427.0,2020
Light a Flame,SEVENTEEN,58,0.83,0.45799999999999996,9.0,-7.306,1.0,0.0488,0.20199999999999999,7.07e-06,0.0922,0.643,114.99799999999999,189587.0,2020
Violet Fragrance,JEON MI DO,25,0.81,0.8270000000000001,5.0,-5.855,1.0,0.0354,0.154,4.02e-05,0.10099999999999999,0.647,125.015,211213.0,2020
Can't Sleep,Loco,28,0.718,0.551,1.0,-6.388,0.0,0.0466,0.599,0.0,0.263,0.278,78.021,251390.0,2020
Return Home,Loco,10,0.805,0.62,5.0,-5.711,1.0,0.0507,0.639,0.0,0.0839,0.428,98.01,143613.0,2020
Waiting Room,Loco,13,0.703,0.76,9.0,-5.916,1.0,0.255,0.4,0.0,0.0615,0.6509999999999999,142.108,193555.0,2020
UP NO MORE,TWICE,64,0.7090000000000001,0.88,2.0,-2.734,1.0,0.0585,0.0298,4.46e-06,0.10300000000000001,0.713,119.948,214240.0,2020
DO WHAT WE LIKE,TWICE,59,0.78,0.8959999999999999,11.0,-2.4819999999999998,0.0,0.0614,0.0101,0.0,0.091,0.715,124.926,179587.0,2020
BRING IT BACK,TWICE,57,0.8420000000000001,0.638,2.0,-2.73,0.0,0.0684,0.207,0.0,0.11800000000000001,0.606,115.051,208133.0,2020
BELIEVER,TWICE,56,0.669,0.84,7.0,-3.176,1.0,0.0599,0.0294,0.0,0.6629999999999999,0.483,105.009,196947.0,2020
QUEEN,TWICE,58,0.629,0.8370000000000001,0.0,-3.112,1.0,0.258,0.139,0.0,0.107,0.423,105.882,193573.0,2020
GO HARD,TWICE,58,0.7909999999999999,0.852,6.0,-3.569,0.0,0.0449,0.29600000000000004,1.56e-05,0.0999,0.509,100.06200000000001,181520.0,2020
SHOT CLOCK,TWICE,54,0.79,0.927,1.0,-2.4290000000000003,1.0,0.141,0.10800000000000001,0.0,0.35700000000000004,0.5529999999999999,97.995,209480.0,2020
HANDLE IT,TWICE,56,0.509,0.574,5.0,-6.035,0.0,0.262,0.5329999999999999,0.0,0.0898,0.69,85.96,171053.0,2020
DEPEND ON YOU,TWICE,57,0.6759999999999999,0.597,5.0,-6.249,1.0,0.0387,0.0953,0.0,0.455,0.522,100.156,198867.0,2020
SAY SOMETHING,TWICE,56,0.713,0.841,8.0,-4.067,1.0,0.0622,0.0859,0.0,0.0646,0.723,105.963,247360.0,2020
Be OK,TWICE,35,0.8540000000000001,0.7140000000000001,0.0,-4.641,1.0,0.149,0.0305,0.0,0.0413,0.634,115.01700000000001,188840.0,2020
Broken Record,GSoul,31,0.703,0.599,6.0,-7.111000000000001,1.0,0.10099999999999999,0.2,0.0,0.428,0.851,104.04799999999999,192360.0,2019
Bad Habit,GSoul,5,0.68,0.41100000000000003,6.0,-7.193,0.0,0.486,0.0903,0.0,0.128,0.835,80.809,180560.0,2017
NINETEEN,NATTY,21,0.701,0.835,6.0,-3.7880000000000003,0.0,0.155,0.0721,0.0,0.0652,0.456,121.06200000000001,183747.0,2020
I’m In Love,Secret,39,0.675,0.889,1.0,-3.052,1.0,0.0434,0.0675,0.0,0.23800000000000002,0.96,136.029,208196.0,2014
BIM BAM BUM,Rocket Punch,48,0.706,0.885,6.0,-3.051,0.0,0.0438,0.0634,7.18e-06,0.27,0.787,102.01899999999999,196307.0,2019
Free Somebody,LUNA,45,0.6759999999999999,0.797,11.0,-3.862,0.0,0.059000000000000004,0.114,1.26e-06,0.344,0.546,114.988,199824.0,2016
Blue Orangeade,TOMORROW X TOGETHER,28,0.758,0.848,0.0,-3.6010000000000004,1.0,0.0572,0.00611,0.0,0.14300000000000002,0.42,111.015,185520.0,2019
Bad Girl,LADIES' CODE,34,0.655,0.9470000000000001,4.0,-2.891,0.0,0.105,0.42,8.609999999999999e-05,0.46799999999999997,0.23399999999999999,112.505,197641.0,2013
MIROTIC,TVXQ!,52,0.722,0.784,1.0,-2.411,0.0,0.0408,0.049,0.0,0.0895,0.705,99.985,208467.0,2008
체온 Between Us,LABOUM,1,0.7170000000000001,0.7759999999999999,6.0,-3.068,1.0,0.0391,0.11599999999999999,0.0,0.152,0.722,104.99799999999999,223012.0,2018
Hot Issue,4Minute,47,0.8540000000000001,0.833,1.0,-2.787,1.0,0.043,0.0013599999999999999,0.0703,0.0466,0.364,128.00799999999998,208773.0,2009
ONE(Lucid Dream),Golden Child,49,0.6829999999999999,0.687,5.0,-5.1080000000000005,0.0,0.0603,0.113,0.0,0.19,0.7290000000000001,109.87899999999999,235653.0,2020
Good Guy,SF9,58,0.731,0.848,8.0,-2.174,1.0,0.0906,0.111,0.0,0.0524,0.585,123.929,193359.0,2020
Now or Never,SF9,55,0.735,0.932,6.0,-3.778,1.0,0.156,0.0488,0.0,0.40700000000000003,0.7709999999999999,120.056,212577.0,2018
RPM,SF9,50,0.534,0.7859999999999999,3.0,-4.545,0.0,0.126,0.017,0.0,0.0664,0.379,169.96200000000002,201528.0,2019
RED MOON,KARD,58,0.7240000000000001,0.925,9.0,-1.393,1.0,0.0615,0.0202,0.0,0.20199999999999999,0.33,100.02799999999999,172147.0,2020
Cause I'm God Girl,HyunA,55,0.843,0.833,4.0,-3.32,0.0,0.226,0.00472,0.00114,0.29,0.6809999999999999,102.12799999999999,202547.0,2015
Jelly,JEON SOYEON,43,0.9209999999999999,0.6920000000000001,2.0,-4.334,1.0,0.0556,0.466,2.4e-05,0.122,0.7290000000000001,132.007,179089.0,2017
Darling U,YESUNG,32,0.521,0.529,1.0,-6.27,1.0,0.0609,0.552,0.0,0.335,0.26899999999999996,84.711,189251.0,2017
Your day,Gummy,47,0.4,0.565,11.0,-5.111000000000001,1.0,0.0358,0.818,0.0,0.23800000000000002,0.292,133.062,211539.0,2020
I miss You,MAMAMOO,49,0.522,0.441,11.0,-5.462000000000001,1.0,0.0294,0.851,0.0,0.18899999999999997,0.34299999999999997,133.719,266378.0,2020
Labyrinth,GFRIEND,43,0.623,0.898,2.0,-2.441,0.0,0.0524,0.21899999999999997,0.0,0.0834,0.858,124.961,201120.0,2020
BETTER,TWICE,66,0.768,0.698,6.0,-4.712,0.0,0.046,0.00123,0.00031,0.353,0.584,124.99,223667.0,2020
Dancing Cartoon,BOL4,48,0.8240000000000001,0.789,0.0,-2.585,1.0,0.0365,0.0112,0.00021899999999999998,0.0783,0.799,110.976,195080.0,2020
Red Lipstick,BOL4,46,0.795,0.828,11.0,-2.351,0.0,0.0492,0.15,0.0,0.0848,0.9520000000000001,119.99700000000001,193867.0,2020
Why Not?,LOONA,64,0.805,0.9329999999999999,2.0,-0.8370000000000001,1.0,0.111,0.0991,0.000956,0.0618,0.441,128.013,205520.0,2020
I'LL SHOW YOU,K/DA,66,0.7040000000000001,0.872,0.0,-4.03,1.0,0.0377,0.0136,8.28e-06,0.0866,0.5589999999999999,108.03,198611.0,2020
Youth,Kim Feel,46,0.307,0.36700000000000005,2.0,-8.476,1.0,0.0337,0.708,4.16e-05,0.102,0.395,66.68,219000.0,2015
I Know,SeungHee,51,0.51,0.606,0.0,-4.986000000000001,1.0,0.0635,0.733,0.0,0.209,0.445,90.93,198667.0,2020
Running,Gaho,65,0.5720000000000001,0.85,2.0,-3.112,1.0,0.0558,0.203,0.0,0.313,0.608,139.986,209947.0,2020
Where Is Dream,10cm,57,0.757,0.6679999999999999,0.0,-2.9939999999999998,1.0,0.0348,0.358,0.0,0.161,0.818,95.012,183320.0,2020
Two Words,WENDY,54,0.371,0.447,1.0,-3.886,1.0,0.0324,0.7929999999999999,0.0,0.12,0.345,129.827,239533.0,2020
Even For A Moment,CHEEZE,51,0.435,0.413,1.0,-4.724,1.0,0.0279,0.732,0.0,0.127,0.128,139.878,229240.0,2020
See the stars,Red Velvet,50,0.648,0.653,2.0,-3.7969999999999997,1.0,0.0641,0.589,0.0,0.27899999999999997,0.815,179.89700000000002,222537.0,2019
Black Mamba,aespa,75,0.52,0.915,2.0,-2.862,1.0,0.10300000000000001,0.0618,0.0009460000000000001,0.0856,0.5,90.069,174933.0,2020
Love Rain,YUJU,44,0.469,0.631,5.0,-5.016,0.0,0.0926,0.127,0.0,0.39899999999999997,0.643,173.68900000000002,209566.0,2018
First Day,YUJU,41,0.5329999999999999,0.369,5.0,-4.877,1.0,0.032,0.8809999999999999,0.0,0.0989,0.273,137.731,192387.0,2020
Blueberry Eyes (feat. SUGA of BTS),MAX,74,0.746,0.611,0.0,-7.034,0.0,0.10099999999999999,0.45399999999999996,0.0009220000000000001,0.133,0.41100000000000003,149.967,172245.0,2020
Trivia 起 : Just Dance,BTS,68,0.723,0.9059999999999999,1.0,-4.7780000000000005,0.0,0.27899999999999997,0.0907,0.0,0.0771,0.39799999999999996,125.01899999999999,225221.0,2018
Life Goes On,BTS,87,0.5660000000000001,0.716,1.0,-5.733,1.0,0.0424,0.0069099999999999995,0.0,0.37,0.45,81.068,207481.0,2020
DO YOU STILL WANNA LIE?,Untell,0,0.659,0.7659999999999999,7.0,-5.914,1.0,0.318,0.17600000000000002,0.0,0.111,0.5539999999999999,149.94899999999998,205000.0,2019
monochrome,shinyujinssi 신유진씨,0,0.51,0.887,9.0,-4.815,1.0,0.298,0.462,0.0,0.12,0.198,102.61399999999999,222547.0,2019
LAST PIECE,GOT7,61,0.715,0.866,3.0,-5.505,0.0,0.14800000000000002,0.0324,0.0,0.109,0.688,98.03399999999999,222120.0,2020
Ready Or Not,MOMOLAND,53,0.725,0.9009999999999999,11.0,-1.8,1.0,0.0985,0.00954,0.0,0.28,0.5579999999999999,125.022,200173.0,2020
Mmmh,KAI,74,0.659,0.718,7.0,-5.607,0.0,0.0507,0.20199999999999999,1.01e-06,0.2,0.297,136.96,192347.0,2020
Don't Worry,CHO JUNG SEOK,43,0.305,0.3,10.0,-7.367000000000001,1.0,0.0299,0.774,0.00117,0.109,0.158,135.079,259617.0,2016
A little bit more,JINHO,49,0.524,0.494,7.0,-7.117999999999999,1.0,0.0332,0.836,0.0,0.129,0.215,137.387,204629.0,2018
I'm good at goodbyes,BIBI,46,0.6629999999999999,0.517,3.0,-6.904,0.0,0.0987,0.39899999999999997,2.3199999999999998e-05,0.109,0.344,90.07,204187.0,2020
Dingo X BIBI - she got it,BIBI,53,0.757,0.687,7.0,-5.485,0.0,0.0445,0.14,0.0,0.11699999999999999,0.583,99.991,215736.0,2020
NAAN,BIBI,48,0.591,0.601,3.0,-4.592,1.0,0.0394,0.40399999999999997,0.00632,0.133,0.316,141.644,167240.0,2020
Pretty Ting,BIBI,42,0.606,0.763,6.0,-5.504,0.0,0.27399999999999997,0.106,0.0,0.113,0.41700000000000004,165.986,175000.0,2019
Wi-Fi,Yoon Jong Shin,0,0.645,0.55,4.0,-5.404,1.0,0.0413,0.6509999999999999,1.22e-06,0.133,0.521,140.059,274795.0,2018
Switch to me (duet with JYP),Rain,57,0.6970000000000001,0.889,1.0,-3.193,1.0,0.0554,0.0164,0.0,0.21100000000000002,0.467,99.99600000000001,197205.0,2020
Beginning,Rain,43,0.5670000000000001,0.708,7.0,-6.322,1.0,0.0687,0.5920000000000001,0.0,0.109,0.376,98.777,227174.0,2019
우리집 My House,2PM,57,0.557,0.74,6.0,-3.6860000000000004,0.0,0.23600000000000002,0.0015199999999999999,0.0,0.0663,0.7809999999999999,176.021,187644.0,2015
미친거 아니야? GO CRAZY!,2PM,47,0.741,0.8959999999999999,3.0,-2.445,0.0,0.10400000000000001,0.0447,0.0,0.389,0.8859999999999999,123.021,239262.0,2014
The Melody,SUPER JUNIOR,49,0.779,0.6509999999999999,0.0,-4.482,1.0,0.0358,0.27,0.0,0.33299999999999996,0.54,110.057,191213.0,2020
Miss Right,TEEN TOP,46,0.7659999999999999,0.945,6.0,-2.7569999999999997,0.0,0.0318,0.228,0.0,0.27399999999999997,0.966,120.024,197825.0,2013
Love Me Like You Used To,Kassy,48,0.375,0.618,7.0,-3.303,1.0,0.0333,0.599,0.0,0.17300000000000001,0.19899999999999998,134.10399999999998,216267.0,2020
Care About You,K.Will,50,0.637,0.9059999999999999,8.0,-2.245,1.0,0.0517,0.7190000000000001,0.0,0.091,0.485,112.021,209253.0,2020
Talk Love,K.Will,61,0.603,0.836,1.0,-2.338,0.0,0.0288,0.35,0.0,0.099,0.5579999999999999,102.04,216556.0,2016
Please don’t…,K.Will,52,0.698,0.6940000000000001,11.0,-5.5,0.0,0.0321,0.44,3.96e-06,0.308,0.489,94.99799999999999,212976.0,2012
180 Degree,BEN,51,0.535,0.513,1.0,-5.079,1.0,0.0319,0.682,0.0,0.0789,0.17300000000000001,133.481,229187.0,2018
Love Deluna,TAEYONG,54,0.478,0.763,4.0,-3.96,1.0,0.196,0.541,0.0,0.175,0.57,199.82299999999998,267742.0,2019
So long,Paul Kim,56,0.449,0.292,0.0,-7.09,1.0,0.0321,0.809,0.0,0.16,0.289,131.119,225006.0,2019
Me After You,Paul Kim,62,0.35100000000000003,0.29,0.0,-8.34,1.0,0.0296,0.792,0.0,0.312,0.337,143.88,280359.0,2018
Come To Me,Lee Jongsuk,42,0.556,0.537,0.0,-6.829,0.0,0.0271,0.0549,0.0,0.179,0.185,81.95,198061.0,2017
You Can Stay,Supreme Team,3,0.607,0.855,11.0,-4.211,0.0,0.264,0.348,0.0,0.129,0.6920000000000001,94.79,225695.0,2013
Papercut,OOHYO,36,0.634,0.8340000000000001,4.0,-4.628,0.0,0.0424,0.0596,0.000904,0.32899999999999996,0.703,119.959,204240.0,2018
When A Long Night Comes,Eddy Kim,49,0.48,0.504,5.0,-5.279,1.0,0.0287,0.569,0.0,0.0726,0.225,110.93700000000001,227018.0,2017
Loveship,Paul Kim,46,0.384,0.384,10.0,-7.001,1.0,0.0312,0.8809999999999999,0.0,0.0947,0.0759,129.12,259867.0,2020
SO BAD,STAYC,66,0.557,0.9059999999999999,7.0,-3.109,0.0,0.10300000000000001,0.19,0.0,0.0616,0.616,168.97799999999998,212265.0,2020
My Everything,NCT U,62,0.605,0.321,7.0,-7.742000000000001,1.0,0.0288,0.8690000000000001,0.0,0.10099999999999999,0.466,71.98100000000001,221240.0,2020
내 얘기 같아 (Based On A True Story),Epik High,53,0.677,0.392,6.0,-10.543,1.0,0.0391,0.5579999999999999,2.75e-06,0.0763,0.6859999999999999,94.76899999999999,234762.0,2021
